Total_Goals,H_Goal_Conversion,A_Goal_Conversion,Expected_Goals_Home,Expected_Goals_Away,H_Shot_Efficiency,A_Shot_Efficiency,H_Attack_Intensity,A_Attack_Intensity,Match_Intensity,H_Avg_Goals_Last5,A_Avg_Goals_Last5,H_Avg_Corners_Last5,A_Avg_Corners_Last5
1,0.0,0.16666666666666666,1.9999999999999998,2.6999999999999997,0.35294117647058826,0.5,25,27,52,2.0,1.2,5.6,3.2
7,0.5,0.25,4.3999999999999995,1.5,0.6,0.4444444444444444,40,16,56,1.0,1.6,7.2,7.2
2,0.15384615384615385,0.0,5.0,2.0,0.7647058823529411,0.5,41,20,61,0.8,1.4,5.4,6.4
2,0.3333333333333333,0.1111111111111111,1.2999999999999998,3.4,0.42857142857142855,0.6428571428571429,14,30,44,0.4,1.2,7.4,4.8
3,0.2857142857142857,0.25,2.7,2.2,0.4666666666666667,0.4,28,24,52,1.6,1.8,6.0,4.8
8,0.75,0.5555555555555556,1.5,2.8,0.6666666666666666,0.9,13,20,33,2.8,1.0,6.0,3.4
7,0.38461538461538464,0.3333333333333333,4.8,2.9,0.5,0.5454545454545454,48,28,76,1.2,0.8,5.0,4.2
3,0.2857142857142857,0.3333333333333333,2.6,0.8999999999999999,0.4117647058823529,0.6,29,8,37,1.6,0.8,6.8,3.8
3,0.21428571428571427,0.0,4.7,2.8,0.6086956521739131,0.8,42,22,64,2.4,0.8,6.2,3.2
1,0.3333333333333333,0.0,1.6,1.3,0.6,0.2,15,16,31,1.5,1.0,5.0,7.8
5,0.23529411764705882,0.25,5.5,1.7,0.6538461538461539,0.5714285714285714,47,16,63,2.2,1.8,4.4,4.6
4,0.4,0.0,3.5,1.7,0.5882352941176471,0.5,32,17,49,3.0,1.4,10.2,3.0
2,0.4,0.0,1.7,2.8,0.4166666666666667,0.375,19,32,51,1.4,1.0,6.6,6.0
0,0.0,0.0,5.0,1.7,0.7,0.4444444444444444,42,18,60,1.2,1.8,5.0,5.6
4,0.5,0.2857142857142857,1.6,2.4000000000000004,0.4444444444444444,0.5833333333333334,17,22,39,1.0,1.4,6.8,3.6
0,0.0,0.0,1.9999999999999998,3.0999999999999996,0.6,0.6923076923076923,18,26,44,1.4,1.6,5.2,5.4
2,0.3333333333333333,0.09090909090909091,1.5,3.8,0.75,0.7333333333333333,13,31,44,1.2,2.4,2.8,5.0
2,0.25,0.1111111111111111,1.4,3.4,0.6666666666666666,0.45,12,36,48,1.0,1.2,6.4,5.0
4,0.5,0.2727272727272727,1.3,3.6999999999999997,0.5,0.5,13,37,50,1.8,1.2,6.8,9.6
3,0.2222222222222222,0.1,3.3,3.5,0.6,0.5,30,35,65,0.8,1.4,5.2,7.2
4,0.2,0.2857142857142857,3.3,2.4000000000000004,0.5882352941176471,0.6363636363636364,30,21,51,2.8,1.0,4.6,2.2
3,0.2857142857142857,0.08333333333333333,2.5,4.1,0.7,0.7058823529411765,21,34,55,1.8,1.4,3.6,7.4
3,0.2857142857142857,0.2,2.6,1.9,0.6363636363636364,0.3333333333333333,23,24,47,1.4,0.8,5.8,6.6
5,0.5,0.5,3.1,1.1,0.5714285714285714,0.25,29,15,44,2.8,0.8,6.2,5.2
2,0.16666666666666666,0.5,2.5999999999999996,1.0,0.42857142857142855,0.2857142857142857,28,13,41,1.2,1.0,2.8,7.4
5,0.375,0.4,2.9,1.9,0.47058823529411764,0.5555555555555556,30,18,48,1.6,1.0,8.8,6.8
5,0.2857142857142857,0.75,2.6,1.9,0.5384615384615384,0.4444444444444444,25,20,45,1.8,0.4,4.8,5.6
2,0.0,0.3333333333333333,3.0,2.1999999999999997,0.7272727272727273,0.6,25,20,45,1.8,1.4,6.8,5.2
3,0.5,0.4,0.9,1.8,0.2222222222222222,0.625,14,16,30,1.0,0.8,5.4,5.6
1,0.0,0.25,1.4,1.5,0.2857142857142857,0.4444444444444444,20,16,36,1.0,0.6,4.6,6.0
2,0.0,0.2857142857142857,1.6,2.5,0.3333333333333333,0.7,20,21,41,1.0,1.4,8.8,5.2
3,0.5,0.3333333333333333,1.9,1.0999999999999999,0.5714285714285714,0.6,18,10,28,1.6,0.8,8.6,7.2
4,0.09090909090909091,0.75,4.4,1.4,0.5,0.5714285714285714,44,13,57,1.8,1.0,5.6,3.5
3,0.14285714285714285,0.18181818181818182,3.1,3.8,0.5833333333333334,0.7333333333333333,29,31,60,1.4,0.8,6.0,5.0
5,0.0,0.5555555555555556,0.8,3.3,0.6666666666666666,0.6428571428571429,7,29,36,1.6,0.8,3.4,6.2
1,0.1111111111111111,0.0,4.0,2.0999999999999996,0.5294117647058824,0.46153846153846156,39,22,61,2.8,0.8,4.6,3.2
5,0.375,1.0,3.4,1.0,0.5333333333333333,0.3333333333333333,33,12,45,1.4,1.4,3.0,5.2
3,0.1111111111111111,0.2222222222222222,3.8,3.3,0.5294117647058824,0.8181818181818182,37,26,63,2.2,0.6,7.0,6.4
3,0.09090909090909091,0.2222222222222222,3.9,3.1999999999999997,0.5,0.6923076923076923,39,27,66,0.8,0.8,7.6,6.8
3,0.4,0.125,2.4,3.1,0.5,0.5,24,31,55,2.2,1.0,5.6,6.2
3,0.16666666666666666,0.2222222222222222,2.9,3.4,0.6666666666666666,0.6,26,31,57,1.4,0.8,6.6,5.4
2,0.0,0.2,2.6,3.7,0.6363636363636364,0.5882352941176471,23,34,57,1.2,1.8,5.0,5.2
3,0.2,0.3333333333333333,2.3,2.6999999999999997,0.5,0.5,23,27,50,2.0,1.2,7.0,7.2
5,1.0,0.5,1.3,1.0,0.3333333333333333,0.25,17,14,31,1.8,0.2,6.6,4.6
3,0.0,0.15789473684210525,4.1,6.0,0.6111111111111112,0.6333333333333333,37,52,89,2.6,1.6,5.6,5.4
4,0.15384615384615385,0.4,4.6,1.8,0.5909090909090909,0.5,42,18,60,1.0,1.0,3.8,5.6
1,0.25,0.0,2.1,0.4,0.4444444444444444,0.125,22,10,32,1.6,2.0,7.6,5.2
2,0.09090909090909091,0.5,4.3,0.7,0.55,0.5,41,7,48,3.0,0.6,8.4,1.8
3,0.1111111111111111,0.2222222222222222,3.5,3.4,0.5,0.75,35,28,63,2.0,0.6,5.8,5.2
4,0.6,0.3333333333333333,2.7,1.2999999999999998,0.8333333333333334,0.75,23,11,34,1.2,1.0,8.6,6.6
3,0.125,0.5,3.1,1.5,0.6153846153846154,0.5,28,15,43,1.2,0.8,8.2,7.0
2,0.1,0.25,3.9,1.6,0.7142857142857143,0.4,33,18,51,2.8,1.8,9.6,5.6
1,0.125,0.0,2.8,1.4,0.5,0.375,28,16,44,1.6,1.2,5.0,3.2
3,0.14285714285714285,0.16666666666666666,5.2,2.6999999999999997,0.7777777777777778,0.6666666666666666,42,24,66,1.4,1.0,7.2,3.6
4,0.3333333333333333,0.5,1.4,2.0999999999999996,0.2727272727272727,0.5,19,21,40,3.4,1.6666666666666667,6.4,3.0
3,0.2,0.4,2.1,2.0,0.35714285714285715,0.5,25,20,45,2.0,0.8,7.4,5.4
2,0.125,0.3333333333333333,2.7,1.0999999999999999,0.6666666666666666,0.42857142857142855,23,12,35,0.6,1.0,6.6,6.4
1,0.0,0.16666666666666666,1.2999999999999998,2.5999999999999996,0.6,0.6666666666666666,12,23,35,1.8,1.2,5.6,4.4
1,0.0,0.5,2.1,0.6,0.375,0.6666666666666666,23,5,28,2.2,1.2,7.6,3.8
5,0.4,0.375,1.8,2.8,0.5555555555555556,1.0,17,20,37,2.8,1.0,4.8,3.6
4,0.25,0.25,3.1,3.1,0.4444444444444444,0.47058823529411764,33,32,65,2.0,1.8,5.6,4.2
3,0.6,0.0,2.0,1.0,0.4166666666666667,0.2222222222222222,22,15,37,1.8,1.0,6.4,5.2
2,0.1,0.3333333333333333,3.6,0.9999999999999999,0.5263157894736842,0.42857142857142855,35,11,46,1.6,2.0,5.2,3.0
4,0.3333333333333333,0.5,3.6999999999999997,0.9,0.5294117647058824,0.25,36,13,49,2.8,1.8,4.2,6.8
3,0.3333333333333333,0.16666666666666666,1.0999999999999999,3.9999999999999996,0.42857142857142855,0.5714285714285714,12,37,49,2.6,2.6,6.0,4.8
5,0.4,1.0,1.9,1.6,0.5555555555555556,0.3,18,20,38,1.3333333333333333,1.8,5.666666666666667,5.6
4,0.14285714285714285,0.75,3.4000000000000004,1.5,0.4666666666666667,0.8,35,12,47,2.6,0.8,3.6,4.8
5,0.25,0.5,3.3,2.3,0.5333333333333333,0.6,32,21,53,3.4,1.8,9.0,9.6
3,0.3333333333333333,0.6666666666666666,0.9999999999999999,1.5,0.5,0.42857142857142855,10,16,26,1.8,1.2,5.6,7.8
7,0.2857142857142857,0.8333333333333334,2.6,2.3,0.7,0.6,22,21,43,0.8,1.4,6.2,5.2
4,0.2857142857142857,0.6666666666666666,2.7,1.2,0.5,0.375,27,14,41,1.4,1.0,6.6,2.8
2,0.4,0.0,2.1,0.8,0.5,0.0,21,16,37,1.0,1.2,3.4,6.0
1,0.16666666666666666,0.0,2.5999999999999996,0.9999999999999999,0.5454545454545454,0.375,25,12,37,0.6,1.2,5.8,3.4
1,1.0,0.0,1.0,0.7,0.14285714285714285,0.3333333333333333,15,8,23,1.2,1.0,5.2,6.0
2,0.125,0.14285714285714285,3.5,2.5,0.42105263157894735,0.5,38,25,63,1.0,0.8,6.6,3.6
1,0.0,0.5,1.9999999999999998,1.0,0.75,0.5,16,10,26,1.4,0.6,6.0,8.0
3,0.1111111111111111,0.2,3.0999999999999996,4.3,0.6923076923076923,0.5882352941176471,26,40,66,1.0,1.4,4.8,4.8
2,0.0,0.25,2.3,2.8,0.5,0.5714285714285714,23,26,49,0.8,1.2,6.2,5.2
4,0.2,0.6666666666666666,3.8,1.2999999999999998,0.625,0.5,34,13,47,1.6,1.6,5.6,3.0
2,0.09090909090909091,0.2,4.2,1.6,0.7333333333333333,0.625,35,14,49,1.8,1.0,8.8,6.2
2,0.5,0.5,1.1,1.1,0.16666666666666666,0.2222222222222222,19,16,35,3.0,2.0,4.8,4.8
6,0.3,0.375,3.5,2.9,0.5882352941176471,0.5714285714285714,32,27,59,2.2,1.0,5.8,6.0
3,0.4,0.2,2.0,1.6,0.4166666666666667,0.625,22,14,36,2.0,1.2,6.2,3.4
3,0.09090909090909091,0.2222222222222222,4.0,2.9,0.6875,0.9,34,21,55,1.4,2.0,5.2,6.0
2,0.0,0.3333333333333333,0.7,2.3,0.5,0.5,7,23,30,1.5,1.4,5.25,7.4
5,0.2857142857142857,0.3333333333333333,3.1,2.8,0.5833333333333334,0.75,29,22,51,2.2,1.0,5.6,5.0
3,0.16666666666666666,0.3333333333333333,2.9,2.3,0.42857142857142855,0.46153846153846156,31,24,55,1.4,1.2,5.2,5.2
4,0.4,0.4,1.8,2.3,0.5,0.8333333333333334,18,19,37,2.0,0.8,4.2,6.6
0,0.0,0.0,1.2,0.9000000000000001,0.058823529411764705,0.2,27,12,39,1.4,2.2,4.8,3.0
1,0.0,0.16666666666666666,1.7999999999999998,2.5999999999999996,0.2727272727272727,0.375,23,30,53,1.2,2.0,3.0,3.0
1,0.0,0.3333333333333333,3.0,1.2,0.5714285714285714,0.2727272727272727,28,17,45,1.2,1.4,6.2,5.4
2,0.0,0.5,2.4,1.9,0.38461538461538464,0.6666666666666666,27,17,44,3.4,1.2,5.4,6.2
5,0.3076923076923077,0.25,4.9,1.4,0.65,0.5714285714285714,43,13,56,1.8,0.8,5.6,3.6
7,0.5,0.6,2.7,1.6,0.5714285714285714,0.5555555555555556,25,15,40,1.8,1.0,5.0,6.6
0,0.0,0.0,1.7000000000000002,1.6,0.5,0.2727272727272727,17,21,38,2.4,1.2,8.2,6.0
3,0.1111111111111111,0.25,3.5999999999999996,3.2,0.5625,0.6153846153846154,34,29,63,0.8,1.6,6.6,4.4
1,1.0,0.0,0.7,1.9999999999999998,0.25,0.5,9,20,29,1.8,1.6,6.0,4.8
2,0.3333333333333333,0.0,2.3,0.7,0.8571428571428571,0.25,18,9,27,1.8,1.0,9.2,5.4
3,0.1875,0.0,6.3,2.1999999999999997,0.6153846153846154,0.75,57,18,75,2.2,0.8,10.2,1.6
3,0.4,0.5,2.0,0.9,0.45454545454545453,0.16666666666666666,21,17,38,1.2,1.2,8.0,8.0
1,0.0,0.1111111111111111,2.4,3.0999999999999996,0.46153846153846156,0.5294117647058824,25,30,55,1.0,1.2,4.0,6.8
1,0.0,0.25,2.0,1.9,0.45454545454545453,0.4444444444444444,21,20,41,2.0,1.0,7.4,5.0
4,0.125,0.3333333333333333,5.9,2.0999999999999996,0.64,0.75,52,17,69,2.0,1.2,5.8,4.2
3,0.1111111111111111,0.25,2.9,3.2,0.6923076923076923,0.5333333333333333,24,31,55,1.2,1.0,4.6,4.8
5,0.375,0.3333333333333333,2.6,2.3,0.6153846153846154,0.46153846153846156,23,24,47,1.6,1.2,8.2,3.8
4,0.3333333333333333,0.21428571428571427,1.2999999999999998,5.800000000000001,0.42857142857142855,0.7,14,50,64,2.6,1.4,8.0,5.6
4,0.3333333333333333,0.18181818181818182,2.5,3.9,0.6,0.6875,23,33,56,2.0,1.4,6.0,5.6
0,0.0,0.0,2.0,1.4,0.3125,0.6,26,13,39,1.4,0.6,6.6,3.0
3,0.0,0.3333333333333333,1.7,3.3,0.23076923076923078,0.75,24,27,51,1.4,1.2,4.6,7.0
4,0.3333333333333333,0.4,2.5999999999999996,2.3,0.46153846153846156,0.35714285714285715,27,27,54,2.2,1.0,5.0,5.6
2,0.2,0.0,3.8,1.5,0.43478260869565216,0.625,41,13,54,1.6,0.4,7.2,4.6
2,0.125,0.25,3.3,1.5,0.8888888888888888,0.8,26,12,38,1.6,1.8,7.2,3.4
2,0.5,0.3333333333333333,0.9,1.9,0.6666666666666666,0.5,8,19,27,0.8,1.4,4.0,6.4
5,0.2727272727272727,1.0,4.5,2.1,0.6875,0.2857142857142857,39,24,63,1.6,0.8,6.4,4.4
1,0.0,0.5,2.0,0.8,0.25,0.5,28,8,36,1.8,1.2,8.8,5.0
1,0.1,0.0,3.8,1.8,0.7142857142857143,0.5,32,18,50,2.6,1.2,6.4,4.6
1,0.0,0.25,1.6,1.7,0.6666666666666666,0.4444444444444444,14,18,32,0.8,1.6,5.8,3.8
4,0.4,0.6666666666666666,2.0,1.6,0.625,0.2727272727272727,18,21,39,2.4,1.6,5.4,5.4
2,0.16666666666666666,0.14285714285714285,2.5,2.6,0.35294117647058826,0.7,30,22,52,2.2,2.0,8.4,3.8
1,0.125,0.0,3.0,1.6,0.47058823529411764,0.4444444444444444,31,17,48,2.6,0.4,5.0,4.0
3,0.3333333333333333,0.2,2.1999999999999997,2.2,0.5,0.38461538461538464,22,25,47,1.2,1.2,5.0,5.6
3,0.2222222222222222,0.16666666666666666,3.8,2.3,0.42857142857142855,0.6666666666666666,41,20,61,2.2,0.6,7.0,4.6
1,0.07692307692307693,0.0,4.5,2.0,0.5652173913043478,0.625,42,18,60,1.4,1.4,6.6,3.2
6,0.5,0.3333333333333333,2.7,2.0999999999999996,0.6153846153846154,0.75,24,17,41,3.0,0.6,8.6,3.0
1,0.3333333333333333,0.0,1.0999999999999999,3.1,0.42857142857142855,0.5384615384615384,12,30,42,1.0,1.8,6.6,7.6
4,0.5,0.5,2.0999999999999996,1.5,1.0,0.25,15,19,34,1.0,1.6,5.0,5.4
3,0.18181818181818182,0.14285714285714285,4.2,2.3000000000000003,0.6111111111111112,0.7,38,19,57,1.6,0.8,7.6,3.0
6,0.125,0.5714285714285714,5.5,2.5,0.6956521739130435,0.6363636363636364,46,22,68,1.6,1.0,7.6,4.2
1,0.0,0.0,0.4,0.9,0.0,0.0,20,17,37,1.0,1.4,4.0,5.0
3,0.125,0.15384615384615385,3.0,4.8,0.5,0.6190476190476191,30,43,73,2.2,1.8,6.6,4.6
5,0.5,0.25,3.0,1.5,0.8888888888888888,0.36363636363636365,23,18,41,1.6,1.6,8.0,6.0
2,0.16666666666666666,0.25,2.3,1.6,0.42857142857142855,0.4,25,18,43,0.6,1.6,4.4,5.6
2,0.16666666666666666,0.14285714285714285,2.5999999999999996,2.5,0.375,0.7,30,21,51,0.8,1.4,5.2,3.2
2,0.125,0.16666666666666666,3.2,2.5,0.6666666666666666,0.6666666666666666,28,22,50,0.8,1.2,6.6,5.4
4,0.4,0.3333333333333333,1.8,2.3,0.38461538461538464,0.6,21,21,42,2.6,1.2,6.2,5.8
7,0.5,0.5714285714285714,2.3,2.4000000000000004,0.46153846153846156,0.7,24,20,44,2.8,1.6,4.6,4.6
3,0.25,0.16666666666666666,3.2,2.1999999999999997,0.4444444444444444,0.5454545454545454,34,21,55,2.2,2.0,6.6,5.2
3,0.1111111111111111,0.3333333333333333,3.4,2.4,0.6923076923076923,0.4,29,27,56,1.0,0.8,6.8,6.8
2,0.25,0.3333333333333333,2.0,1.4,0.5,0.2727272727272727,20,19,39,1.8,1.6,6.2,6.0
1,0.08333333333333333,0.0,4.199999999999999,1.2000000000000002,0.75,0.2857142857142857,34,15,49,2.0,1.2,9.4,6.4
2,0.125,0.0,5.6,0.7,0.8888888888888888,0.125,42,13,55,2.0,1.0,3.8,5.8
6,0.5,0.5,2.8,1.9999999999999998,0.6,0.6666666666666666,26,17,43,1.2,1.2,6.6,2.4
4,0.3333333333333333,0.2,3.6999999999999997,1.7,0.6428571428571429,0.4166666666666667,33,19,52,0.6,1.8,4.6,4.0
4,0.2857142857142857,0.16666666666666666,2.5,4.199999999999999,0.5384615384615384,0.7058823529411765,24,35,59,1.6,1.0,6.8,6.8
1,0.2,0.0,1.9,1.5,0.35714285714285715,0.25,23,21,44,1.2,1.2,6.4,5.8
1,0.09090909090909091,0.0,3.8,1.0999999999999999,0.5238095238095238,0.75,37,9,46,2.0,1.4,6.8,3.8
2,0.2,0.16666666666666666,1.8,2.5999999999999996,0.7142857142857143,0.42857142857142855,15,28,43,1.2,1.0,7.2,2.6
5,0.3333333333333333,0.4444444444444444,1.4,2.8,0.375,0.6,16,25,41,0.8,1.4,6.0,5.4
1,0.2,0.0,2.3,1.5,0.38461538461538464,0.3333333333333333,26,19,45,1.2,1.6,5.6,5.2
2,0.1111111111111111,0.3333333333333333,4.0,1.0999999999999999,0.4090909090909091,0.5,44,11,55,2.6,1.2,5.8,6.8
3,0.3333333333333333,0.25,1.5,3.2,0.3,0.4444444444444444,19,34,53,2.6,1.0,4.2,5.6
4,0.5,0.0,3.0,2.1,0.5333333333333333,0.5555555555555556,29,20,49,2.4,2.0,6.8,4.2
3,0.0,0.5,1.7,2.0999999999999996,0.3333333333333333,0.6,21,19,40,1.0,0.8,7.2,6.2
1,0.0,0.16666666666666666,3.5,2.0999999999999996,0.6153846153846154,0.46153846153846156,32,22,54,1.8,1.4,6.2,1.6
3,0.5,0.5,2.2,1.9,0.2857142857142857,0.6666666666666666,25,17,42,1.8,1.2,8.8,6.4
1,0.2,0.0,1.8,1.5,0.5,0.5555555555555556,18,14,32,2.6,1.2,11.6,5.8
3,0.2222222222222222,0.3333333333333333,3.1999999999999997,0.9999999999999999,0.5,0.2727272727272727,32,15,47,1.8,1.4,4.6,6.2
4,1.3333333333333333,0.0,1.2999999999999998,1.0,0.5,0.0,13,15,28,1.8,2.0,7.0,3.6
3,0.1875,0.0,5.6,1.4,0.8421052631578947,0.3333333333333333,43,17,60,1.0,1.2,6.4,7.0
6,0.3333333333333333,0.375,3.3,3.2,0.6,0.5,30,32,62,1.4,1.2,4.6,6.4
0,0.0,0.0,2.5,1.2,0.5454545454545454,0.5,24,12,36,1.2,0.8,4.2,1.4
3,0.15384615384615385,0.09090909090909091,4.5,3.9,0.7647058823529411,0.7333333333333333,36,32,68,1.6,1.0,6.6,6.6
2,0.16666666666666666,0.3333333333333333,1.9999999999999998,1.0999999999999999,0.75,0.3333333333333333,16,14,30,1.4,1.6,6.4,5.6
5,0.18181818181818182,0.42857142857142855,4.1,2.7,0.7857142857142857,0.4666666666666667,33,28,61,2.6,1.8,6.8,6.6
4,0.25,0.4,3.3,2.0,0.47058823529411764,0.4166666666666667,34,22,56,2.6,1.8,5.2,5.4
3,0.3333333333333333,0.25,2.4,1.6,0.6,0.5,22,16,38,0.8,1.0,5.4,4.0
3,0.16666666666666666,0.5,1.9999999999999998,1.5,0.5454545454545454,0.36363636363636365,19,18,37,2.4,2.4,5.2,8.0
4,0.2,0.5,3.7,1.5,0.625,0.6666666666666666,33,13,46,1.8,1.8,7.6,3.2
1,0.0,0.3333333333333333,1.6,1.7,0.4,0.6,18,16,34,0.8,0.6,4.0,4.6
3,0.25,0.2,3.1,2.8,0.6153846153846154,0.8333333333333334,28,24,52,1.8,1.8,7.6,6.2
2,0.3333333333333333,0.0,1.9,1.5,0.5,0.3333333333333333,19,19,38,2.4,1.4,6.6,5.4
5,1.0,0.5,0.9000000000000001,3.1,0.125,0.6666666666666666,15,27,42,0.4,1.4,5.4,4.8
2,0.2857142857142857,0.0,2.7,0.9,0.5,0.3333333333333333,27,11,38,2.4,2.0,5.6,4.4
5,0.6666666666666666,0.2,3.0,1.9,0.6666666666666666,0.45454545454545453,27,20,47,2.0,0.8,8.0,4.4
4,0.4,0.13333333333333333,2.0,5.4,0.625,0.5769230769230769,18,50,68,2.4,1.8,5.4,5.0
1,0.3333333333333333,0.0,1.2,1.0999999999999999,0.42857142857142855,0.3,13,15,28,1.4,1.2,5.0,6.0
1,0.25,0.0,2.1,0.30000000000000004,0.3076923076923077,0.0,26,7,33,2.4,1.6,8.6,4.2
3,0.2857142857142857,0.3333333333333333,2.7,0.9999999999999999,0.6363636363636364,0.42857142857142855,24,11,35,3.0,1.2,8.2,8.6
1,0.125,0.0,3.3,0.9999999999999999,0.6666666666666666,0.375,29,12,41,1.2,1.0,6.0,3.0
5,0.2,0.6666666666666666,1.9,2.0999999999999996,0.7142857142857143,0.6,16,19,35,1.4,1.6,4.8,5.2
3,0.3333333333333333,0.2,2.0999999999999996,1.9,0.5,0.7142857142857143,21,16,37,1.2,1.4,8.0,6.2
1,0.0,0.16666666666666666,0.9000000000000001,2.5,0.09090909090909091,0.6666666666666666,18,22,40,1.0,0.4,5.2,3.6
2,0.14285714285714285,0.14285714285714285,2.9000000000000004,2.7,0.7777777777777778,0.6363636363636364,24,24,48,1.8,1.8,8.2,3.6
1,0.0,0.25,3.9,1.5,0.7692307692307693,0.5714285714285714,32,14,46,1.6,0.8,7.2,3.4
3,0.25,0.3333333333333333,3.2,1.2,0.5333333333333333,0.42857142857142855,31,13,44,1.2,1.4,4.0,7.6
0,0.0,0.0,0.6000000000000001,3.1,0.16666666666666666,0.4444444444444444,10,33,43,2.0,1.8,6.4,5.6
2,0.08333333333333333,0.3333333333333333,5.0,1.2,0.6,0.3,46,16,62,0.8,1.2,6.4,3.2
2,0.08333333333333333,0.125,4.3999999999999995,3.2,0.5217391304347826,0.4444444444444444,43,34,77,0.6,0.8,4.6,3.8
2,0.3333333333333333,0.0,2.5999999999999996,2.1,0.375,0.5555555555555556,30,20,50,2.0,1.2,6.0,4.6
2,0.16666666666666666,0.0,3.8999999999999995,2.1,0.6,0.4444444444444444,35,22,57,0.6,1.2,4.4,5.4
0,0.0,0.0,3.4,4.6,0.9,0.6666666666666666,26,41,67,1.8,1.4,7.4,5.8
1,0.1111111111111111,0.0,4.6,0.8,0.45,0.2857142857142857,48,11,59,1.2,1.6,8.2,6.2
1,0.1111111111111111,0.0,3.1999999999999997,2.0,0.5625,0.625,30,18,48,2.6,1.8,6.0,2.8
9,0.38461538461538464,0.3333333333333333,4.7,4.3999999999999995,0.8125,0.5454545454545454,37,42,79,0.6,1.6,5.0,7.6
5,0.8333333333333334,0.0,2.3,2.0,0.5454545454545454,0.6666666666666666,22,18,40,2.4,0.8,6.4,5.2
2,0.2857142857142857,0.0,2.6,2.2,0.5833333333333334,0.45454545454545453,24,23,47,1.8,1.4,9.2,4.0
4,0.5,0.2857142857142857,1.9,3.0,0.36363636363636365,0.7,22,26,48,1.2,1.4,4.4,3.2
3,0.5,0.5,1.6,0.9,0.4444444444444444,0.2857142857142857,17,12,29,2.0,1.2,9.4,4.8
0,0.0,0.0,1.9,1.1,0.3076923076923077,0.2222222222222222,24,16,40,1.2,2.0,4.4,5.4
2,0.0,0.4,1.6,1.7,0.4444444444444444,0.45454545454545453,17,18,35,1.0,1.0,7.2,3.8
0,0.0,0.0,2.1999999999999997,1.7,0.4,0.38461538461538464,25,20,45,1.2,2.0,4.6,5.4
4,0.3333333333333333,0.2,3.3,1.7,0.6923076923076923,0.5555555555555556,28,16,44,1.8,1.2,3.8,4.8
6,0.3333333333333333,0.6,3.5,2.1,0.6,0.5555555555555556,32,20,52,2.2,1.8,6.4,7.4
5,0.2857142857142857,0.42857142857142855,2.6,2.7,0.7,0.4375,22,29,51,1.2,2.2,6.0,6.0
1,0.0,0.2,1.0,2.5,0.2222222222222222,0.5555555555555556,15,24,39,0.8,1.6,5.6,5.0
2,0.125,0.16666666666666666,2.9,2.1999999999999997,0.5,0.5454545454545454,29,21,50,1.0,1.6,6.6,1.8
4,0.25,0.25,2.9,2.6,0.5,0.8888888888888888,29,19,48,1.6,1.4,7.4,4.8
3,0.25,0.2,3.5,1.6,0.5714285714285714,0.45454545454545453,33,17,50,2.6,1.4,5.8,6.0
3,0.2,0.25,3.6,1.4,0.625,0.6666666666666666,32,12,44,2.2,0.6,6.4,1.6
3,0.2857142857142857,0.25,2.3000000000000003,1.3,0.7777777777777778,0.4,18,15,33,0.6,2.0,6.2,3.6
7,0.3333333333333333,0.75,1.2999999999999998,2.9,0.6,0.7272727272727273,12,24,36,1.2,1.4,7.4,5.2
4,0.25,1.0,3.2,0.7,0.5714285714285714,0.2857142857142857,30,10,40,1.8,1.8,9.2,4.2
3,0.25,0.16666666666666666,2.9,2.1999999999999997,0.5714285714285714,0.6666666666666666,27,19,46,2.0,1.0,7.2,6.6
3,0.25,0.18181818181818182,1.7,4.5,0.5,0.5,17,45,62,1.4,1.4,6.4,7.2
0,0.0,0.0,1.9,1.2,0.42857142857142855,0.3,20,16,36,1.8,0.6,5.8,4.0
2,0.2,0.3333333333333333,2.5,1.5,0.45454545454545453,0.6,26,14,40,1.8,1.0,5.0,3.8
1,0.2,0.0,2.0,2.9,0.5,0.47058823529411764,20,30,50,1.0,1.0,4.8,4.2
3,0.16666666666666666,0.5,2.3,2.0,0.42857142857142855,0.5714285714285714,25,19,44,1.4,1.0,6.0,4.2
6,0.75,0.5,1.8,2.5999999999999996,0.6666666666666666,0.4,16,29,45,1.4,0.8,6.0,5.0
2,0.0,0.3333333333333333,1.4,2.3,0.3,0.46153846153846156,18,24,42,2.0,1.6,4.4,4.6
2,0.3333333333333333,0.2,1.2999999999999998,2.2,0.25,0.5555555555555556,19,21,40,2.6,1.6,6.8,5.0
3,0.25,0.5,3.2,0.8,0.5,0.3333333333333333,32,10,42,2.2,2.0,8.4,7.2
1,0.0,0.2,3.8,1.9,0.6428571428571429,0.5,34,19,53,1.2,1.0,6.2,7.4
7,0.5,0.5,3.6,1.8,0.7692307692307693,0.6666666666666666,29,16,45,2.2,2.0,6.8,3.8
5,0.5,0.75,2.0,1.4,0.5714285714285714,0.4,19,16,35,0.6,1.0,4.2,4.8
2,0.1,0.16666666666666666,3.2,2.5,0.625,0.5,28,25,53,1.4,1.2,7.6,4.6
2,0.25,0.125,1.6,2.7,0.5714285714285714,0.7272727272727273,15,22,37,1.4,1.2,4.8,2.8
1,0.0,0.2,2.0,2.2,0.3333333333333333,0.5,24,22,46,1.8,1.6,5.2,4.8
1,0.5,0.0,0.9,3.7,0.3333333333333333,0.5263157894736842,11,36,47,2.6,1.8,7.0,5.4
3,0.375,0.0,3.6,0.7,0.4444444444444444,0.2,38,10,48,3.2,1.2,5.8,5.4
